seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,gravity_z,gravity_y,gravity_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,compass_magneticBearing,network_type,network_isConnected,network_isInternetReachable,network_isWifiEnabled,network_isConnectionExpensive,network_ssid,network_bssid,network_strength,network_ipAddress,network_frequency,network_cellularGeneration,network_carrier,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x
0.0,-0.20451591754712725,-0.03778071174778605,-0.29697520389992704,7.485675791258453,4.772615473757508,2.4362366682779726,0.821626858830333,-0.7196428192819052,0.28521595561401325,0.3314896664952719,0.019394688026589012,0.28555290433027414,0.8831899678835304,-0.18610115093930113,-0.5252476286503577,-0.7704923748970032,-48.01635823351272,-0.002393619177189279,15.015957999419658,232.1531618203586,,,,,,,,,,,,,7.27604555570951,4.727776019803939,2.1433404123270385,-56.482582173448925,-16.217154939123926,67.65917814538834,0.8230764549324646,-0.7238906846540247,0.2836039844712124,7.27604555570951,4.727776019803939,2.1433404123270385
1.0,-0.6421098586005887,0.2629846525885681,0.49861960255052196,1.0941055283540546,6.600549362673618,6.083446172204348,-0.6555605179786977,-0.43705123530165985,0.5892215363755084,0.32844697883223545,-0.06975328761826058,0.6129974758270944,0.6852429107864304,-1.329453211019535,-0.9457529635712651,-1.7293896096767765,-30.18975100517273,-28.79475125312805,-6.430125246047973,161.27640337146255,,,,,,,,,,,,,0.4519812107307486,6.8630735815161525,6.581520632942124,-38.65462651968002,-45.012001953125,46.21387664794922,-0.6541228921770459,-0.44130693022899403,0.587606926918915,0.4519812107307486,6.8630735815161525,6.581520632942124
2.0,0.1397046770023949,-0.13591688641292207,-0.6180559824513016,-0.0821095896318701,9.239915772980334,3.1188343529607736,-0.027245221276055363,0.17797487678791524,0.05690612846656757,0.16683893146760323,0.026856588152226964,0.6790412746223748,0.7114813812807494,-1.2314400135302077,-1.360238910890093,-1.508137768390132,-27.864001197814943,-34.77375137329101,4.995375218987465,187.94737008521125,none,false,false,false,,,,,,,,,0.05759559085994374,9.103540130690032,2.500251590475148,-36.33187629699707,-50.99100212097168,57.63975212097168,-0.025796077702669243,0.17372316059966883,0.0552871309713844,0.05759559085994374,9.103540130690032,2.500251590475148
3.0,0.12507294989790363,0.32585976331835925,-0.17178571203926413,-0.5334797034753354,9.118976677998457,3.503666094034025,-0.0022190600716610357,-0.038753217782382623,-0.030590347447755312,0.22006266202666971,0.06774437630383096,0.6967938684000827,0.6779321916032546,-1.502646293970618,-1.3504096777132242,-1.9153697667735639,-24.29137577056885,-36.592876510620115,8.01300030708313,192.26702827221212,,,,,,,,,,,,,-0.4082094253511122,9.444319725036621,3.3313427378635594,-32.75925140380859,-52.81012718200684,60.65587730407715,-7.69183740462407E-4,-0.042998019296970995,-0.03220631078918382,-0.4082094253511122,9.444319725036621,3.3313427378635594
4.0,0.03630860569186066,-0.2878478774224583,-0.09775438922743249,-0.7583431300734824,9.222606545627707,3.161593179891605,0.005881187745766474,-0.04267809438602169,-0.030559035008865417,0.23628344674511711,0.09371241543552664,0.701137902713058,0.6657429184063827,-1.5732078823712792,-1.360668430233946,-2.0470070921548524,-22.363125762939454,-36.934501571655275,9.77962537765503,194.81702641020314,none,false,false,false,,,,,,,,,-0.7217287508042364,8.934284087454918,3.0633654854085184,-30.831376190185548,-53.152127227783204,62.42212745666504,0.007235767767017726,-0.04704406000858191,-0.03159096532289197,-0.7217287508042364,8.934284087454918,3.0633654854085184
5.0,0.2079249514653843,-0.3751118627773358,-0.3403904665316833,-0.6883499414987383,9.132432295544312,3.404276684959336,0.06937487524851124,-0.025858167489750845,-0.07004331631844143,0.2516825132735885,0.07949156443228816,0.6996811091309727,0.6629740696142216,-1.553435441290978,-1.3195949899088038,-2.0302493631249607,-22.06950092315674,-36.885751190185545,7.100625281333923,190.8181395824147,,,,,,,,,,,,,-0.48021833985896395,8.756796931276227,3.063415995328733,-30.535501289367676,-53.10300254821777,59.74612724304199,0.07082338990772714,-0.030107054771800146,-0.07166608871135971,-0.48021833985896395,8.756796931276227,3.063415995328733
6.0,0.10556428889642552,0.11468386060862552,-0.11364884030000114,-0.5519713088178473,9.050969331571372,3.6328999075559105,0.02232891892302124,0.03238799060037469,0.00450919183226777,0.27228510748631884,0.09568896078237213,0.6968854016596728,0.654885206482198,-1.5371375957337936,-1.3115951719850596,-2.068758283511247,-22.591875915527343,-37.16137634277344,7.640250306129456,191.54918948970143,none,false,false,false,,,,,,,,,-0.43849119843513357,9.139125398561067,3.5115780929724374,-31.060126304626465,-53.37862731933594,60.28575218200684,0.02410742636806894,0.033902600195517045,0.006763365313336991,-0.4461193292005227,9.165196437646847,3.518722428543733
7.0,-0.05801591980685987,0.17911213075760568,-0.1632564669926789,-0.38843860402518865,9.033668197027527,3.714154885546996,-0.011142944884809231,0.10209170928556878,0.012257920384480812,0.27805888903613135,0.09211422665284412,0.6940028000586104,0.6557046865472699,-1.5121826677039119,-1.3001435003658333,-2.0474709508442643,-22.646626014709472,-37.605751571655276,7.28850028514862,190.85207006647383,,,,,,,,,,,,,-0.44622774502391566,9.212326134785567,3.550370948149426,-31.11300121307373,-53.82037712097168,59.93100212097168,-0.009690347030795741,0.09783737867203827,0.010648763259079787,-0.44622774502391566,9.212326134785567,3.550370948149426
8.0,0.025956116078019727,-0.33292344154096115,-0.020705277259991158,-0.24670846053085566,9.08411730971991,3.6144052463419296,0.022807475412264466,0.07358406593694407,0.0536519608405583,0.2706968040735114,0.08212654873290483,0.6888803407257679,0.6661080355737724,-1.4365664475104387,-1.2992917392768113,-1.9460287082429026,-22.76437587738037,-36.42600151062012,6.763875269889832,190.4577174418597,none,false,false,false,,,,,,,,,-0.22059707062355444,8.750696056029376,3.5931854820718954,-31.234126091003418,-52.64287712097168,59.40600219726562,0.024245832690640408,0.06933235393508393,0.05204509722306302,-0.22059707062355444,8.750696056029376,3.5931854820718954
9.0,0.04770416564810652,-0.28864126278566987,-0.30940287379492626,-0.4151946234396926,9.167572673004452,3.3841463952961535,-0.06672289578410068,0.030235025455419083,-0.007960025442413764,0.2765068622803924,0.09844819803049068,0.6978147584613007,0.6522846044880328,-1.550982145979853,-1.309586009176651,-2.092753018483077,-21.051375770568846,-37.78762672424316,7.557750291824341,191.24665293033425,,,,,,,,,,,,,-0.36725793989135486,8.878454397220423,3.0742204366344037,-29.519626083374025,-54.00450248718262,60.20250228881836,-0.06528118655712593,0.025979332671971014,-0.009575990300699331,-0.36725793989135486,8.878454397220423,3.0742204366344037
