seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,gravity_z,gravity_y,gravity_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,compass_magneticBearing,network_type,network_isConnected,network_isInternetReachable,network_isWifiEnabled,network_isConnectionExpensive,network_ssid,network_bssid,network_strength,network_ipAddress,network_frequency,network_cellularGeneration,network_carrier,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x
0.0,-0.009503175162770335,-0.24930885844733766,-0.5578359891477439,9.27338735518917,3.0999902115073255,-0.5081889228394596,-1.1246110296837906,-0.31138483734127687,0.2776183477067884,-0.5560125026010698,-0.03438017192366783,0.1413498064202647,0.7970493217950226,0.11312096251515291,-0.2758406206805219,1.235504865005452,-45.949469546054274,-0.021143636804945926,-22.49401689083018,87.32579805085295,,,,,,,,,,,,,9.285577835575227,2.855522714635377,-1.0657290812151166,-64.06994977910468,5.656516262825499,34.07952268072899,-1.123192147867001,-0.3154337753967798,0.27619800383740284,9.285577835575227,2.855522714635377,-1.0657290812151166
1.0,-0.6125681045439814,0.05399435259733755,-0.7573020388694978,6.653651274996353,4.09606573862188,-4.506082743990655,-0.687246558712978,0.8631481624336219,0.8997865135041887,-0.8699303620001849,-0.15657207881118737,0.29113881392221824,0.28187261719037504,0.5811502268793536,-0.40800274090439664,1.4122625051760207,-27.930751083418727,-34.879501304626466,-0.3101250115036964,176.30366711209496,,,,,,,,,,,,,6.0430767787620425,4.147892840937073,-5.273026724656423,-46.04737663269043,-29.200501098632813,56.264252548217776,-0.6725737603731675,0.8732720306788636,0.9025173213120808,6.0430767787620425,4.147892840937073,-5.273026724656423
2.0,-0.4880381431983839,-0.7208884686305381,-0.6962059982360738,0.22411805551440345,8.853655782076391,-2.8790284726275406,0.7911355177143423,-0.2683959130502057,-0.012365470391393888,-0.6690638018126535,-0.5128026129585681,0.4090447658949559,0.3082912489034162,0.490206125662616,-1.219548286187767,-0.07279875726983098,7.589625306129456,-43.32637664794922,-13.169625486135482,163.41801102080706,none,false,false,false,,,,,,,,,-0.2638099145715927,8.132256328469456,-3.5750585937559016,-10.527375402450561,-37.648876647949216,43.403626976013186,0.7925472743624803,-0.27245556659498577,-0.013786758074887318,-0.2638099145715927,8.132256328469456,-3.5750585937559016
3.0,0.09609023731900379,-0.12068476250358656,-0.11411632283353339,0.2183507055993758,9.684222670162425,-1.3201623880395703,-0.024218872116476883,-0.01939154412213932,-0.015451224991029092,-0.6543571095840603,-0.5596394942087286,0.35166910524461786,0.3666154444217682,0.37747854827081456,-1.432025245591706,2.4505120048335955,10.69275047302246,-40.83825149536133,-24.858000984191893,148.68845889311314,,,,,,,,,,,,,0.31429707373072413,9.563050396302167,-1.433817714726662,-7.424250345230103,-35.160376434326174,31.713001327514647,-0.02280343084723926,-0.023447793766892717,-0.016870711030730724,0.31429707373072413,9.563050396302167,-1.433817714726662
4.0,-0.05183418922697996,-0.5099243894219398,0.2442328506800586,-0.053683554412483576,9.696936711226359,-1.3018623018028712,8.971528057931084E-4,0.14071286986996928,-0.04766348942579462,-0.6460834234067709,-0.5518894886026288,0.37393848465220764,0.36957879172693386,0.6040916870726217,-1.4343203813722818,2.634735914740232,8.855250301361083,-40.87312660217285,-25.07287609100342,148.4819027349302,none,false,false,false,,,,,,,,,-0.10545000725305907,9.186535065717036,-1.0571807401789592,-9.264000387191773,-35.194876480102536,31.499626235961912,0.002322525196330677,0.13666138530127925,-0.049092944563910515,-0.10545000725305907,9.186535065717036,-1.0571807401789592
5.0,-0.006181391054198292,0.04872749238183685,0.1902151760261725,-0.08581939175971509,9.667481338276582,-1.5033242936227835,-0.05526017118245363,0.019864705080787342,-0.016912499378782277,-0.6431236722890068,-0.5465176269119861,0.3889615994458105,0.36795681422831966,0.7645402235143325,-1.4275406236742056,2.7727905698851045,7.608750247955323,-41.91150169372558,-22.672125854492187,151.60670840132957,,,,,,,,,,,,,-0.09188382766739119,9.715681351867376,-1.3127853541324537,-10.510125427246093,-36.23362648010254,33.90112651824951,-0.05385281802976832,0.01581249941213458,-0.0183306370231816,-0.09188382766739119,9.715681351867376,-1.3127853541324537
6.0,-0.1395886218138408,0.07535242186432778,0.08301212896113422,-0.1537736836050886,9.587079897965536,-1.8989668394079302,-0.0936402217715536,-0.028270544179964184,0.050323637372970874,-0.6456280905421418,-0.5391084510501069,0.40204134406429703,0.3604462766411281,0.9296981497566299,-1.4034655342007627,1.9944139707206499,10.461000442504883,-42.11062644958496,-20.651250762939455,153.87877047453225,none,false,false,false,,,,,,,,,-0.29320694453608576,9.661928181601043,-1.8155154264762554,-7.658625326156616,-36.43162666320801,35.921626586914066,-0.09222982574881304,-0.03233836537300803,0.04889826695573064,-0.29320694453608576,9.661928181601043,-1.8155154264762554
7.0,-0.1871496623434993,-0.11511643197719414,-0.022763851485998913,-0.1887508492195504,9.592674002927893,-1.8732659337567348,-0.003717892994994626,0.01362867554759278,0.012112133574726828,-0.6509123733728239,-0.5380342732561697,0.39999207706734685,0.35494099867225876,0.9328384836121361,-1.3942014958598825,0.5167742719744691,9.830250387191773,-42.82350158691406,-22.088250999450683,152.7447272091706,,,,,,,,,,,,,-0.3776956035700791,9.449860759809905,-1.890691274466614,-8.288250322341918,-37.145251770019534,34.48575138092041,-8.917075978352292E-4,0.005224999482973967,0.011833168321870046,-0.3776956035700791,9.449860759809905,-1.890691274466614
8.0,-0.04399627978913486,-0.6603222304582596,0.10588863814249634,-0.17764051829464733,9.622163248062133,-1.7312324965000152,0.005566708582204463,-0.025760148190847126,0.012866460768930098,-0.6465161489968253,-0.5319120813124251,0.40942238787613294,0.361449140133244,0.971362828618229,-1.3924007238727985,2.394461180904124,7.654875297546386,-42.62437660217285,-21.339750823974608,153.4168812946612,none,false,false,false,,,,,,,,,-0.21707228770350465,8.974791531515594,-1.6400228458097075,-10.464375438690185,-36.94612640380859,35.232376403808594,0.006271374593488872,-0.028407499426975846,0.010311124664731323,-0.21707228770350465,8.974791531515594,-1.6400228458097075
9.0,-0.07183719966341603,-0.126949805139315,0.010529803955872165,-0.25397854367510814,9.650205291143738,-1.5614535454476233,0.05140866455391492,-0.08566658291965723,-0.0086570547082194,-0.646477694604911,-0.5392452010921404,0.39950057834971187,0.3610975686825958,0.885215935753841,-1.4069244101935743,2.2700678250368904,8.800125341415406,-42.881626510620116,-20.007375717163086,155.00622054820494,,,,,,,,,,,,,-0.3176823669505835,9.503088693992764,-1.5454530042833556,-9.317250356674194,-37.20300163269043,36.56550170898438,0.05281905994962643,-0.08972759807187289,-0.010079702445407315,-0.3176823669505835,9.503088693992764,-1.5454530042833556
