seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,gravity_z,gravity_y,gravity_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,compass_magneticBearing,network_type,network_isConnected,network_isInternetReachable,network_isWifiEnabled,network_isConnectionExpensive,network_ssid,network_bssid,network_strength,network_ipAddress,network_frequency,network_cellularGeneration,network_carrier,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x
0.0,-0.034040961602295285,-0.019174151512561365,-0.06441995262066484,8.731062519550324,4.446222251653671,0.014689961975091138,-0.06456140575464815,-0.04643546759616583,0.030182968196459114,-0.28114786073565484,-0.06126529932953417,0.22927559968084096,0.9297640390694142,0.017015547789924312,-0.4789423458278179,0.5914967425167561,-47.34656400680542,13.03031303882599,-20.47265706062317,57.47488655271415,,,,,,,,,,,,,8.686582839488983,4.426490795612335,-0.05249062818475068,-55.8154709815979,-3.1846876204013825,32.172188663482665,-0.06312453078571707,-0.050694531190674755,0.028565625310875475,8.686582839488983,4.426490795612335,-0.05249062818475068
1.0,-0.1038259399073927,0.1676559909725202,0.04428680224740638,8.547596298822082,4.745197551085218,0.5115003459671936,-0.05455210383999908,-0.08164777177948468,0.02483032149087527,-0.30359872408432537,-0.09108506017687297,0.22924234459895898,0.9201415812615121,-0.03235846658762876,-0.49773468032921897,0.6291655437781078,-44.82075157165527,11.335500411987304,-22.103625679016112,62.79402826933476,,,,,,,,,,,,,8.44329842954579,4.912388834622827,0.5553119078204773,-53.289002380371095,-4.880625190734864,30.54150115966797,-0.05311447966124604,-0.0858966581855375,0.02322933188464382,8.44329842954579,4.912388834622827,0.5553119078204773
2.0,0.10101504446820221,-0.033229254850405544,-0.10168153859330249,8.195650236279358,5.334677443784826,0.4558406378708634,0.020607475524622144,0.01247340698233422,0.040673038767029844,-0.3214301087108313,-0.11875344097029929,0.24558952815976798,0.9067281338514066,-0.06741908667426483,-0.5488616561188417,0.6623608580991334,-43.38450180053711,8.974500379562379,-24.60375114440918,69.97013123394846,none,false,false,false,,,,,,,,,8.296172441220751,5.300917905919692,0.3537544297766598,-51.85162727355957,-7.2420003128051755,28.038751106262207,0.022037744983190707,0.00822573505780276,0.0390594360765581,8.296172441220751,5.300917905919692,0.3537544297766598
3.0,0.0983105309601524,-0.11562987962446641,0.07229922104859725,8.21585343837738,5.304145555496216,0.23351631056284533,-0.10869924941565841,0.018167875157669187,0.0052195000369101765,-0.34347132593393326,-0.10778862021863461,0.2553712405264378,0.8969654804468155,-0.020676362313097343,-0.5609008061885834,0.7258203983306885,-43.99912666320801,8.511750297546387,-24.112501068115236,70.6665858784013,,,,,,,,,,,,,8.313727927207946,5.188063743114472,0.30562351507134733,-52.4677522277832,-7.705125331878662,28.528126182556154,-0.10723625021986663,0.013910874747671187,0.0035915008140727876,8.313727927207946,5.188063743114472,0.30562351507134733
4.0,-0.3098107675711314,-0.044022273379560634,0.09759940147199028,8.298059337279376,5.197353222790887,-0.03162309806793928,0.027102329156489347,0.023809068187998206,0.022829044057859803,-0.3477936115335016,-0.10217791138326421,0.2672693524874893,0.8927889466285706,0.004129162145831038,-0.580310291519352,0.7441818825170106,-44.51212684631348,7.504125280380249,-21.889500885009767,71.08828120843377,none,false,false,false,,,,,,,,,7.987760679394591,5.152854657640644,0.06597941249207247,-52.97962715148926,-8.712750358581543,30.754126091003418,0.028542034022108306,0.019560048621440052,0.02121274491461615,7.987760679394591,5.152854657640644,0.06597941249207247
5.0,0.1753673426825188,-0.08145446280547071,-0.06832285432485115,8.318287007948932,5.1503046400406784,-0.30364355989071307,-0.00999840767597597,-0.013931984908184876,-0.01178186256712412,-0.3311898091844484,-0.08662468618622013,0.26958535231795966,0.8999600848730873,0.026853745117299623,-0.573552104772306,0.7130586306254069,-45.42675178527832,6.858750314712524,-19.811250801086427,70.89718444892296,,,,,,,,,,,,,8.493153366388059,5.06833112707325,-0.3717647251198251,-53.896127166748045,-9.35737536430359,32.83200138092041,-0.008558701408807845,-0.018183700859035347,-0.013396813735073688,8.493153366388059,5.06833112707325,-0.3717647251198251
6.0,0.11146409969112955,0.03471307600341221,0.011853890158674024,7.933905979194264,5.7251256291228945,-0.29171935600772647,0.028484281078718678,0.011005445065364093,0.08933143456936768,-0.32172107106388204,-0.08871721793519388,0.29668614681404415,0.8945503742387979,0.03933623165703646,-0.6286084492607872,0.7030165673482536,-44.68537643432617,3.7901251673698426,-20.74312568664551,79.63078822705589,none,false,false,false,,,,,,,,,8.044886522954053,5.7593557244480245,-0.27962823179412155,-53.15325256347656,-12.425250549316406,31.899751625061036,0.02992326840942744,0.006752474560854163,0.08771819321180482,8.044886522954053,5.7593557244480245,-0.27962823179412155
7.0,-0.19910763509745033,-0.17475984188557978,-0.11187959768850465,7.803472000009873,5.9022034663780065,-0.279194254476084,0.039240073061128165,0.03686347962174492,-0.01745575953585406,-0.31421070969572257,-0.08914115747400359,0.3094753646383099,0.8928770288532856,0.044641697121893656,-0.6546822143535987,0.6919087276739233,-45.04725166320801,3.421125121116638,-20.223375816345214,80.21064884768518,,,,,,,,,,,,,7.603910689260445,5.7269429412542605,-0.3908029596741293,-53.516251983642576,-12.795000553131104,32.41912635803223,0.04068651995804234,0.032611764871570116,-0.01907071048923421,7.603910689260445,5.7269429412542605,-0.3908029596741293
8.0,0.0013651237315913238,-0.08967834900509068,0.08403113737038456,7.807373575644918,5.904182641813071,-0.18852107010154737,-0.01931806934056896,-9.162117828532021E-4,-0.03586299506726094,-0.31260340550158283,-0.08786087151211087,0.30787401004592974,0.8941836829232698,0.04446805534091326,-0.6504344007756451,0.6876237734709636,-45.407251815795895,2.956875138282776,-19.588500785827637,81.39883292556986,none,false,false,false,,,,,,,,,7.808284514021166,5.814031440432709,-0.10444158917790887,-53.87662719726563,-13.257000579833985,33.05587646484375,-0.017876361284663182,-0.005163737821697009,-0.03746943035633257,7.808284514021166,5.814031440432709,-0.10444158917790887
9.0,0.19039821134441914,0.08133211835543168,-0.032839501733142956,7.820008993148804,5.890774694143557,-0.10312563675346181,-0.0016634802324879989,0.0012577213483917363,0.007989828652866623,-0.31128009657065075,-0.09013586279516127,0.30120036064409744,0.8966906018116895,0.03220995846626751,-0.6389896969000498,0.6789222628462548,-45.10537651062012,2.667750095129013,-19.430250816345215,82.16239342503752,,,,,,,,,,,,,8.009897423725501,5.971657640793744,-0.13588677006134509,-53.572877197265626,-13.549500503540038,33.211126708984374,-2.1703415732903807E-4,-0.0030020839790357093,0.0063802698061016265,8.009897423725501,5.971657640793744,-0.13588677006134509
