seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,gravity_z,gravity_y,gravity_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,compass_magneticBearing,network_type,network_isConnected,network_isInternetReachable,network_isWifiEnabled,network_isConnectionExpensive,network_ssid,network_bssid,network_strength,network_ipAddress,network_frequency,network_cellularGeneration,network_carrier,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x
0.0,-0.5293107135221362,0.1750076436226002,-0.2940359810441309,9.195455865426498,0.6851680580187928,2.486685867082666,-0.568153122715144,-1.0919062442950567,-0.074335937875069,0.9041422734206374,-0.04826770495856181,0.1334416710305959,0.38174304586242547,-0.2899005667582473,-0.024588684575230054,-2.3461980900981207,-41.39083463880751,-19.307084168328178,9.725833694140116,207.1608421572568,,,,,,,,,,,,,8.68770378165775,0.8877950438505245,2.1523717745672912,-124.65458780924479,68.81416939629449,34.23916816711426,-0.5676885013757594,-1.099157606240833,-0.06838491079451024,8.681464497962695,0.8762865597591474,2.1660270749047146
1.0,0.5565114943404691,0.5942024574285806,0.6978704996331774,-0.7861812935583293,-0.5571511890739202,9.328607239723205,0.7535149667522695,-0.7427926932295581,0.2412920785182626,0.7751292336960228,-0.24382437856829897,0.4592029905440856,0.33011432509033045,-1.1048737624470069,0.0805503346277781,-2.289351134884114,-14.2451256275177,-10.051875399947166,-41.29462673187256,106.43002161890772,,,,,,,,,,,,,-0.2087331750605366,0.036766337032549744,10.036548024356955,-99.17475341796874,75.47025321960449,-20.0437508058548,0.7394486026405686,-0.7259277741782216,0.22279999985575977,-0.26732273535294965,-0.0034500007856298576,10.032488384632149
2.0,0.4930023347191951,-2.005729447045893,1.4249222731473399,-2.0077963179233027,1.137170327329716,9.203521934210086,-0.15466299929683752,-0.00433193035608176,0.11558576572760201,0.7088820700551949,-0.1736443825979151,0.5756097260643455,0.3379999308609495,-1.3043367231593412,-0.14624793792609125,-2.36798164657518,-6.775500288009644,-24.8081258893013,-37.699501495361325,124.04984749057868,none,false,false,false,,,,,,,,,-1.5143265387308145,-0.8681220977348002,10.627934348349477,-90.11062850952149,63.01087776184082,-17.805000648498535,-0.154095296443689,-0.007693193986606185,0.11396299297967465,-1.5143265387308145,-0.8681220977348002,10.627934348349477
3.0,0.7057029450275373,-1.1682309850607768,1.3265590690592728,-1.9950416926110144,-0.5094631553286373,9.084967717085734,-0.3576253635224466,0.006923528744236511,0.08367953326680935,0.6428135264628004,-0.3875628411769867,0.5715681650851032,0.2955705547096706,-1.5331921565650712,0.15296637453859221,-2.130232393151463,-13.804500503540039,-14.530500449240208,-40.07175151824951,109.39942699852179,,,,,,,,,,,,,-1.2889084749587691,-1.6772139337983463,10.411023800916011,-96.96487915039063,75.16987800598145,-21.817875747680663,-0.35705784302862253,0.003546691207470847,0.08205514975056491,-1.2889084749587691,-1.6772139337983463,10.411023800916011
4.0,0.2505836934681133,0.3046208027281134,1.2324652401822629,-2.0327661993479964,-1.677007629360893,9.145825999798161,-0.06405162060633302,0.024010249860584736,0.03412612453103066,0.61757892960369,-0.3949879101744973,0.6218526044694503,0.2193295445182536,-1.7075426790973929,0.2185299368298585,-2.204379157264634,-4.831125193163753,-6.872625272572041,-39.841126441955566,100.32129310992337,none,false,false,false,,,,,,,,,-1.7816852324522368,-1.3719208538532257,10.37777574463646,-92.77537872314453,79.27837852478028,-23.98875089645386,-0.06348787423223257,0.02064012411981821,0.03251874789595604,-1.7816852324522368,-1.3719208538532257,10.37777574463646
5.0,0.15239777362508938,0.3840093384727393,1.3017427518705624,-2.1765453968897903,-1.9271254401358933,9.072826772633166,0.17135869989208147,0.058250122210558725,-0.04181347954470445,0.6415594828010786,-0.18130444532426276,0.7267255942420204,0.12092242579870295,-1.705372947277409,0.057628939529917766,-2.701742120308451,1.457250056862831,-8.471625341773033,-30.653626136779785,104.87022337148353,,,,,,,,,,,,,-2.023596634369085,-1.5425763060845952,10.374007937931779,-86.48737762451172,77.67900276184082,-14.799750556945801,0.17192083126043572,0.05487193552521514,-0.04343247578899358,-2.023596634369085,-1.5425763060845952,10.374007937931779
6.0,0.3011444898358747,0.03115624064059161,1.2352526990660266,-1.8263373304815853,-1.1890015289479612,9.244440630370496,0.28857437633715644,-0.007939603115146113,-0.10044715290723166,0.6523843699810552,-0.12619386239363367,0.721476391250012,0.13535215698328673,-1.6751669738806931,-0.030860741933186848,-2.7688049194859525,2.496750096082687,-8.315625290870667,-31.103626251220703,105.94934379913886,none,false,false,false,,,,,,,,,-1.527840672005521,-1.163215893846337,10.500965831303361,-85.4475030517578,77.83725303649902,-15.248625545501708,0.28914752314881526,-0.011314480713024587,-0.10206175784552747,-1.5246956662512292,-1.1575471109473239,10.47919166321848
7.0,0.3007728415218615,-0.6427012537006694,0.7414290456119741,-1.9374252569557417,-0.8359351035318162,9.283645752632973,0.2155727722801932,-0.010424133652987161,-0.05273057027065223,0.6522337977248843,-0.12652907935190152,0.7288567571356745,0.1051909111643044,-1.6941754074379949,0.012120451985646298,-2.808427982991285,2.107500080764294,-14.402250624001026,-34.83337635040283,112.53875982871536,,,,,,,,,,,,,-1.632438074350357,-1.4968425710778683,10.039788465499878,-85.83487838745117,71.74875259399414,-18.978750648498536,0.22759890234024793,-0.013659680942438688,-0.05459424059874579,-1.6361362143318252,-1.4782396742594566,10.02457324112996
8.0,0.2918696601362899,-0.6817295759171248,0.438398560937494,-1.8117081861869961,-0.7366318671288443,9.399089916079651,-0.08106237637930282,-0.002425989846118016,0.011408416443679592,0.6568278729915619,-0.14539321972057223,0.7266652083396912,0.09039062049239874,-1.687394814491272,0.060469654803164304,-2.8011028075218203,-1.4190000545233488,-12.69787550508976,-34.67700141906738,110.47560207637628,none,false,false,false,,,,,,,,,-1.4961236022851045,-1.5027294888745482,9.814166639365402,-89.3655027770996,73.45275283813477,-18.8223756980896,-0.052145833140145044,-0.00252916705277231,0.009686110842258039,-1.4961236022851045,-1.5027294888745482,9.814166639365402
9.0,0.2374168428685516,-0.9225057642161846,0.3906701229698956,-1.5000897240638733,-0.34332985009998085,9.526317100524903,-0.10585458277918325,-0.03969665818690959,0.032997278072456324,0.6610748326778412,-0.15739909064024687,0.7195369225740432,0.10770692979916931,-1.6696970534324647,0.05383545442484319,-2.7603326869010925,-4.000500166416169,-12.388125457465648,-31.49100124359131,111.73137575331502,,,,,,,,,,,,,-1.2557985720104805,-1.2719718374053735,9.91867175904831,-91.94737854003907,73.76512763977051,-15.637125625610352,-0.1052868780818316,-0.04307017306160956,0.031386756896050555,-1.2622260572947561,-1.265391054432839,9.916528968811035
